"Date_new","Confirmed.Cases","C.Deaths","Infection.Rate","Death.Rate","R0","type","Region","W"
2020-06-14,2656.34582502284,175.147583667395,138.101425998874,8.37134711689558,0,"real",19,500
2020-06-15,2801.98953406851,183.957346015683,145.610566817558,8.82127605790687,0,"real",19,500
2020-06-16,2952.65836993334,193.137557308065,150.649516362657,9.18692294546155,0,"real",19,500
2020-06-17,3106.6945976524,202.597019090906,154.040984388724,9.45780930148961,0,"real",19,500
2020-06-18,3262.82389856144,212.223157337488,156.171185486683,9.61158741846642,0,"real",19,500
2020-06-19,3421.15500801969,221.867427830186,158.425924403575,9.61133149585247,0,"real",19,500
2020-06-20,3583.16842240075,231.439054777998,162.179294031571,9.51399985892356,0,"real",19,500
2020-06-21,3750.91308799804,240.938588111621,168.001128018808,9.410437517997,0,"real",19,500
2020-06-22,3926.94626688096,250.432187213974,176.399467073106,9.36634948480083,0,"real",19,500
2020-06-23,4113.81609023894,260.006625586857,187.362340622098,9.40333639588313,0,"real",19,500
2020-06-24,4313.82122659258,269.754354859931,200.633783422686,9.52933539294399,0,"real",19,500
2020-06-25,4529.04218356012,279.747760406989,215.98420682555,9.72825025372464,0,"real",19,500
2020-06-26,4760.28125649385,290.061684053225,232.117684347144,10.0086914020369,0,"real",19,500
2020-06-27,5008.85031891047,300.773490019762,249.518447435665,10.3819867591553,0,"real",19,500
2020-06-28,5275.35843176174,312.029925687191,267.449550695842,10.9293773323341,0,"real",19,500
2020-06-29,5559.75615281031,323.980003535906,285.208864258043,11.6682842612358,0,"real",19,500
2020-06-30,5860.14045550123,336.662436789429,300.88976274568,12.5068349121999,0,"real",19,500
2020-07-01,6171.83075175143,349.996138635923,311.653532139585,13.3464738089531,0,"real",19,500
2020-07-02,6490.85504892283,363.873397895656,318.142560793132,14.1835771261005,0,"real",19,500
2020-07-03,6813.78304685983,378.146542002536,320.832701738301,15.0010563001575,0,"real",19,500
2020-07-04,7138.83589491762,392.659164411518,321.318382399137,15.8099869963785,0,"real",19,500
2020-07-05,7464.52691198278,407.333393157528,319.855703182305,16.7014343170162,0,"real",19,500
2020-07-06,7790.25105799271,422.154764631377,317.327580670478,17.7383634943598,0,"real",19,500
2020-07-07,8115.718023765,437.065481292304,314.108374414506,18.8567254175281,0,"real",19,500
2020-03-16,80.8192704633891,0,3.06433409491738,0,2.20450209855576,"simulation real",19,500
2020-03-17,85.3570918135304,1.72607858404176,3.33959752346768,0.32224802061329,2.16494788031851,"simulation real",19,500
2020-03-18,90.0386469975404,3.5642044042666,3.59031011404305,0.605314258618892,2.12252699110131,"simulation real",19,500
2020-03-19,94.856508137171,5.5202401685633,3.81966096863339,0.857599109978045,2.07740073766903,"simulation real",19,500
2020-03-20,99.8033927060019,7.6000385117231,4.0302810780432,1.08593446684322,2.03091417543572,"simulation real",19,500
2020-03-21,104.874373161624,9.80946752233952,4.22475445817897,1.29588118786394,1.98467254847605,"simulation real",19,500
2020-03-22,110.068390095601,12.1544873364712,4.40590980906151,1.49198057307574,1.94052494761422,"simulation real",19,500
2020-03-23,115.389789257253,14.64127837728,4.57706093995964,1.67796858875,1.9004080423026,"simulation real",19,500
2020-03-24,120.848565197287,17.276411615989,4.74195387480978,1.85695786931147,1.86548148805901,"simulation real",19,500
2020-03-25,126.459716513105,20.0670178698106,4.90456842478136,2.03158551459261,1.8365290698592,"simulation real",19,500
2020-03-26,132.242441288161,23.0209517417278,5.06892096431325,2.20413230342648,1.81368929267071,"simulation real",19,500
2020-03-27,138.217502941538,26.1469170136932,5.23855811956359,2.37661229829128,1.79585128160095,"simulation real",19,500
2020-03-28,144.402901660877,29.4544859652237,5.41583464533329,2.55082576445054,1.78074568428393,"simulation real",19,500
2020-03-29,150.810423909649,32.9539856652903,5.60150055914947,2.72837746273792,1.76594788855907,"simulation real",19,500
2020-03-30,157.44602804009,36.6563172001884,5.79508873680672,2.91067938800621,1.75026633086587,"simulation real",19,500
2020-03-31,164.310200606876,40.5727994523851,5.99519100931733,3.09895757564453,1.73217198305417,"simulation real",19,500
2020-04-01,171.396440688085,44.6896502019623,6.19935566191872,3.28935546146694,1.71050503903638,"simulation real",19,500
2020-04-02,178.690705975934,48.9867420384971,6.40418496971611,3.47787517932379,1.68465581898442,"simulation real",19,500
2020-04-03,186.174698479161,53.4690237228575,6.60613581019916,3.66578914279528,1.6549188688614,"simulation real",19,500
2020-04-04,193.827867997767,58.1409967942445,6.80190487736122,3.85404816526633,1.62151413329095,"simulation real",19,500
2020-04-05,201.62869168221,63.0066296011806,6.98863284660722,4.04332622883498,1.58522797147857,"simulation real",19,500
2020-04-06,209.560225150446,68.0693912586904,7.16487403691289,4.23407889015187,1.5482970511788,"simulation real",19,500
2020-04-07,217.615107469271,73.3324430809804,7.3312446543917,4.42662011664333,1.5128465227657,"simulation real",19,500
2020-04-08,225.79777038368,78.7989037048332,7.4904543971526,4.62119831239371,1.48112181634798,"simulation real",19,500
2020-04-09,234.127061962282,84.4721784736075,7.64740375082295,4.81807018296396,1.45536195074055,"simulation real",19,500
2020-04-10,242.640454198897,90.3563655753927,7.80957209479352,5.01757526677075,1.43839168496115,"simulation real",19,500
2020-04-11,251.394818597153,96.4567550944694,7.98664658143421,5.2202136169427,1.43174825233089,"simulation real",19,500
2020-04-12,260.454226022465,102.780193886969,8.18778661472378,5.42668293074843,1.43358276135119,"simulation real",19,500
2020-04-13,269.875382383601,109.335060802076,8.41904102183418,5.63783590127156,1.44092618418509,"simulation real",19,500
2020-04-14,279.701710265884,116.130994801051,8.68284467838149,5.85460013425759,1.45083949575077,"simulation real",19,500
2020-04-15,289.962940248028,123.178547238991,8.97863124617873,6.0778992990816,1.4610962905442,"simulation real",19,500
2020-04-16,300.676811355762,130.48886122521,9.30370824601872,6.30859420295577,1.47001486484602,"simulation real",19,500
2020-04-17,311.850372226086,138.073387964848,9.65389543264611,6.54744171887817,1.47635559890875,"simulation real",19,500
2020-04-18,323.480764392868,145.94363037157,10.0239457635934,6.79506641728693,1.47916298537932,"simulation real",19,500
2020-04-19,335.558056335837,154.110919878259,10.408288924995,7.05194384473223,1.47832077824963,"simulation real",19,500
2020-04-20,348.072994759138,162.586326257685,10.8025526139552,7.31841212104991,1.47493625514237,"simulation real",19,500
2020-04-21,361.023810850494,171.380774356788,11.2045862085448,7.59471988395769,1.47031755278672,"simulation real",19,500
2020-04-22,374.418664594693,180.505265796502,11.6144968540952,7.88108451784238,1.46573251657589,"simulation real",19,500
2020-04-23,388.275191767986,189.97113072862,12.0341306503564,8.17774489572314,1.46197369719959,"simulation real",19,500
2020-04-24,402.617079723105,199.790226030946,12.4661041456286,8.48499405816249,1.45926668626383,"simulation real",19,500
2020-04-25,417.469031463876,209.975026904992,12.9127168075065,8.80318578896008,1.45723892484191,"simulation real",19,500
2020-04-26,432.854532112354,220.538609259092,13.3756167844769,9.13271982320305,1.45570278140285,"simulation real",19,500
